0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label
-0.7188047,-0.13506134,0.24747843,0.02645753,-0.029366963,-0.74054533,-0.16735299,0.5636621,-0.2274752,-0.5450531,0.19961151,-0.3835095,-0.49636546,-0.3035033,-0.2558905,0.21106,0.25211778,0.24337171,-0.5134819,-0.3119454,-0.20723315,-0.2914256,0.58003104,-0.76122224,0.21547148,0.24452665,-0.22724572,-0.06291579,0.11758181,-0.24975756,-0.17467695,-0.13166021,0.22559914,0.14820836,-0.1358756,-0.25711605,0.10812705,-0.29462874,-0.23120555,-0.28951722,-0.0033131898,-0.36731988,0.7586365,-0.16219208,-0.11230661,-0.45605415,0.5174733,0.095748596,-0.31618682,0.22472413,-0.30731627,-0.40897447,-0.967038,-0.39243713,0.30970567,-0.4374057,0.85009795,0.21285133,-0.13348001,0.06962191,-0.2258175,0.0068985503,-0.10919999,-0.34337094,-0.1318656,-0.26359147,0.106389664,0.19948792,-0.14723639,-0.20056626,0.17746435,-0.019075667,-0.51559347,-0.2937461,-0.10972086,-0.35359,-0.5863162,1.017388,-0.04169589,-0.035659228,-0.26736203,0.41935688,0.36569262,-0.69188845,0.46503913,0.22075446,0.20008,0.09485192,-0.63426054,0.3897253,-0.047492888,0.17498137,-0.23215179,0.77991164,0.4877668,0.25728837,-0.35137406,0.62208366,-0.012184788,-0.17661218,-0.18419865,0.2395409,-0.14887217,-0.30248183,-0.80203795,-0.87757784,0.90640336,-0.763984,0.5153702,-0.56589526,-0.26501304,-0.11871424,0.40470153,0.30997077,0.17260474,0.0075211157,0.08177064,0.43735263,-0.38248488,-0.10387562,-0.169906,0.10161813,-0.51817644,0.26398608,-0.1589807,-0.8487064,-0.17783293,-0.078372404,0
-0.50078887,-0.041613083,0.56053144,-0.059757166,0.056056976,-0.61179715,-0.1048884,0.46248636,-0.46273354,-0.41346425,0.052655216,-0.35095558,-0.012629543,-0.208531,-0.09362772,0.11347801,0.10671037,0.27366838,-0.5250181,-0.20420845,-0.007293395,-0.27543107,0.32465848,-0.5764656,0.41071942,0.2222281,-0.11183916,-0.10843355,0.25999707,-0.15836602,-0.17411304,-0.064058036,0.28130424,0.32254782,-0.09536145,-0.27108106,0.10589034,-0.3211265,-0.21511886,-0.22764143,-0.007940153,-0.35177338,0.5209392,-0.059192315,-0.06838787,-0.36706525,0.37060216,0.17499968,-0.13749422,0.29201707,-0.23772098,-0.37382138,-0.8333251,-0.24367918,0.53504336,-0.2952336,0.7234196,0.32753047,-0.03413008,-0.02573434,-0.15838459,0.15150861,-0.10207249,-0.3389864,0.051683344,-0.20894201,0.012396064,0.10689402,0.0424573,-0.1986796,0.19868144,0.122558065,-0.41180447,-0.2065579,-0.010717575,-0.302475,-0.57976574,0.6488343,0.14897355,0.31650087,-0.20866089,0.20711303,0.3126351,-0.60679096,0.3863061,0.21009678,0.079199955,0.124473795,-0.42057103,0.38951963,-0.05446659,0.26756656,-0.22544278,0.61154884,0.24892947,0.25138167,-0.1995541,0.19712022,0.18040459,-0.05104244,-0.13006558,0.35304582,-0.15563673,-0.06488759,-0.7582185,-0.7632473,0.7902777,-0.6504973,0.53788394,-0.47186518,-0.15241243,-0.048360508,0.35166618,0.08160277,0.07193005,0.014031964,2.1423895e-05,0.1297916,-0.2704861,-0.006814202,-0.20116368,0.08313445,-0.47797257,0.057048038,-0.06005207,-0.79963386,-0.117223516,-0.071680084,0
-0.4121707,0.039573967,0.23909622,0.0027418444,0.013262959,-0.34338087,-0.15032122,0.4173462,0.042296194,-0.42823604,0.20005237,-0.34602943,-0.29726228,-0.13554648,-0.21195291,0.17889175,0.16825914,0.35504302,-0.3832074,-0.11721544,-0.107330084,-0.20947523,0.17030081,-0.56879777,0.21114358,0.060447555,0.061959542,-0.018135095,-0.045753997,-0.12721045,-0.15129773,-0.020636775,0.21318464,0.08194289,-0.027718598,-0.22085221,0.09607949,-0.275015,-0.24715206,-0.18821785,0.27073088,-0.34030315,0.20531055,-0.105153635,0.017989127,-0.24136513,0.44284612,0.4313406,-0.08688315,0.1539723,-0.0065867524,-0.4331221,-0.7049987,-0.26125273,0.4315682,-0.42884967,0.5054568,0.25236753,-0.080896124,0.095093116,-0.07438077,0.21235423,0.25982183,-0.27280426,-0.057279587,-0.1951872,0.2237541,0.03572805,0.113066,-0.22581168,0.056876957,0.18937704,-0.36649448,-0.054025948,-0.100209646,-0.2650376,-0.37557358,0.7841152,0.19618736,0.13992842,-0.35540992,0.22347666,0.14240101,-0.41142172,0.27531874,0.16738752,-0.010541203,0.055178713,-0.29168025,0.21502094,-0.13279226,0.36576635,-0.049326587,1.1637081,0.5143704,0.2863931,-0.15388113,0.24543953,0.1816326,-0.1781612,-0.12634252,0.32728255,-0.10461308,-0.15992932,-0.45179847,-0.5735652,0.7749554,-0.5806415,0.5075638,-0.37109154,-0.2192025,-0.11519616,0.09783472,0.10575177,0.018510738,0.01973767,-0.08553305,0.38771683,-0.023562336,-0.132383,-0.11874297,0.013894152,-0.3309652,0.18360166,-0.021409033,-0.5898446,-0.06887006,-0.093335874,0
-0.6767127,0.07355599,0.38899657,-0.17616497,-0.20470534,-0.680808,-0.09582757,0.2766102,-0.21328184,-0.5751725,0.34695008,-0.36030778,-0.53212655,-0.1610918,-0.16716391,0.5567324,0.30417392,0.39757764,-0.38309282,0.008825723,-0.1820531,-0.17250326,0.17110348,-0.7749358,0.2453751,-0.027798446,0.00073071965,0.26527327,0.16636902,-0.07889403,-0.14529587,0.06377966,0.21329297,-0.09297928,-0.11312023,-0.16412862,0.48920625,-0.42707536,-0.24687883,-0.12404217,0.2082172,-0.31164107,0.33799306,-0.026958825,0.04195945,-0.30501145,0.32228902,0.11924159,-0.2368417,0.20645636,-0.08598962,-0.37655488,-0.97864544,-0.3870276,0.465001,-0.49624303,0.45179656,0.22753406,-0.16348661,0.27480695,-0.15407348,0.19450173,0.3001335,-0.21228437,-0.1392493,-0.19751316,0.2614405,-0.1826106,0.0074222395,-0.34914425,-0.054674607,0.14130837,-0.6010894,-0.28160688,-0.14816418,-0.313069,-0.48328733,0.8231432,-0.01660267,0.21557285,-0.39865372,0.16911162,-0.05954833,-0.5542221,0.119175404,0.38799208,-0.031070674,0.004299589,-0.36543548,0.45556012,-0.10024992,0.41627395,-0.124757424,1.2305703,0.42952472,0.39145333,-0.122803286,0.045975488,0.2071814,-0.26755896,-0.21757936,0.25554532,-0.12131064,-0.12795046,-0.84869266,-0.9280767,0.71511495,-0.88531834,0.32919008,-0.42402703,-0.49200863,-0.2909414,0.15012598,0.5752293,0.17406572,-0.17234163,-0.039246783,0.290946,-0.29781476,-0.20182362,-0.16369767,0.283918,-0.42555156,0.23786248,-0.053480115,-0.9163663,-0.13852233,-0.029514225,0
-0.6855444,0.24427639,0.25279948,-0.20045993,-0.06299924,-0.38248459,-0.10688362,0.14291772,0.3837586,-0.5928944,0.5853025,-0.26203808,-0.659961,-0.19049041,-0.16948523,0.3183454,0.31111386,0.31047764,-0.59374636,-0.112939484,-0.1713186,-0.23477758,0.30428618,-0.7220967,0.16191383,0.10143046,0.13373572,-0.024585549,-0.057231568,-0.018251626,-0.16750158,-0.00070849655,0.10801918,-0.11671273,-0.11740268,-0.29774827,-0.10727871,-0.4111256,-0.13611822,-0.1848321,0.68780124,-0.45002759,0.20026289,-0.21986821,-0.13555376,-0.046172045,0.3673887,0.2884641,-0.3360887,0.09004166,0.114970006,-0.53316206,-0.9106062,-0.23151374,0.3581954,-0.5113933,0.62168324,0.24938625,-0.13752657,0.2078073,-0.14362812,0.21208616,0.13451745,-0.22542,-0.10045339,-0.26305908,-0.05130967,-0.3185762,0.33715302,-0.24220538,0.24583593,0.19204015,-0.3825273,-0.29125464,-0.16295251,-0.2989925,-0.4385174,0.57367796,0.07795634,0.19227377,-0.4639601,0.19553873,0.011687558,-0.50381505,0.10471409,0.23203294,0.0060607833,0.08259025,-0.4544578,0.19482945,-0.11603805,0.27472934,0.21245424,1.3453348,0.40714628,0.09906529,-0.1407571,0.17571004,0.1470509,-0.10788656,0.0006110723,0.25535977,-0.17092186,-0.21813135,-0.57586604,-0.71135384,0.75805014,-0.6781424,0.14175276,-0.56756175,-0.17015629,-0.4667084,0.0197903,-0.0073750746,0.29082188,0.04777676,-0.10045401,0.44785655,0.044546526,-0.19537778,0.040068474,0.07948945,-0.27375868,0.13718112,0.050524607,-0.6717709,0.11330398,-0.04766615,0
-0.5410543,0.027254736,0.3102738,-0.043016236,-0.16523308,-0.5068017,-0.13288638,0.36885265,0.049733646,-0.57007354,0.11756353,-0.4269078,-0.49908158,-0.088428445,-0.2216348,0.25937018,0.17143278,0.33956698,-0.33286622,-0.064753294,-0.172588,-0.26624668,0.22020508,-0.54072464,0.15996446,-0.07810482,-0.050160144,0.07546241,0.06720684,-0.22309941,-0.2551518,0.09249942,0.079698764,0.13323659,0.025323033,-0.15838371,0.4373008,-0.24347761,-0.27405196,-0.12548542,0.18822171,-0.35461646,0.322821,-0.009041434,0.041584328,-0.36852583,0.44061106,0.19802907,-0.1201705,0.1425388,-0.06373249,-0.38140404,-0.6426994,-0.33316618,0.36397398,-0.38827747,0.4809417,0.08613733,-0.04072015,0.1568806,-0.05276785,0.13358256,0.64252084,-0.20077483,-0.12025344,-0.22303203,0.2848224,-0.0061561293,-0.060062673,-0.19320312,-0.04083193,0.18085907,-0.55411714,-0.2510003,-0.21190616,-0.17170401,-0.4096078,0.8158942,0.10990941,0.093427114,-0.35089037,0.17894101,-0.08660774,-0.50699705,0.32603508,0.3810783,-0.003012695,-0.0770241,-0.32331085,0.38721365,-0.19793834,0.4099391,-0.15116711,1.0457865,0.43384567,0.60046405,-0.009862559,0.03859342,0.224233,-0.29198793,-0.24840134,0.4110528,-0.10422942,-0.15659083,-0.6395412,-0.754224,0.63741374,-0.7828805,0.39992136,-0.30588594,-0.44792888,-0.11165414,0.0732875,0.40343162,-0.03381843,-0.16114573,-0.065355055,0.34592208,-0.28242788,-0.062005144,-0.18658474,0.18991329,-0.38285333,0.26374835,-0.00882318,-0.71836776,-0.18898712,-0.10844264,0
-0.67305934,0.15495716,0.2607086,-0.18656825,-0.07224877,-0.5569937,-0.16336782,0.1884144,-0.007996108,-0.58021444,0.35596573,-0.26587003,-0.53269905,-0.1893827,-0.25412062,0.17218815,0.30340964,0.1375803,-0.5724707,-0.16794829,-0.04656119,-0.21955265,0.23392008,-0.82110333,0.33888653,0.041439597,0.047765896,-0.077805296,-0.027275382,-0.06291192,-0.1360993,0.019402372,0.038666237,-0.052742515,-0.015974792,-0.2922989,-0.10917716,-0.48730013,-0.22472782,-0.19352363,0.52129704,-0.44577682,0.020176057,-0.11480461,-0.04266394,-0.21016975,0.4078415,0.2333885,-0.28086844,0.08729538,-0.0009323428,-0.54916453,-1.0497108,-0.2748151,0.50868976,-0.45225444,0.7717221,0.52235705,-0.15043934,0.07092771,-0.21702904,0.101970986,-0.105696775,-0.25125206,0.03971578,-0.24691287,-0.037693214,-0.08116625,0.3020471,-0.3102545,0.191123,0.20064713,-0.35459512,-0.24531898,-0.06430805,-0.28809112,-0.48423877,0.5480947,0.07993687,0.17134626,-0.41951653,0.23812102,0.2657585,-0.582678,0.08052592,0.29294425,-0.046006937,0.16938344,-0.44038925,0.26018482,-0.10434068,0.25456426,0.08329304,1.4437985,0.20524503,0.0974111,-0.21978132,0.16529927,0.20427611,-0.16441245,0.015358447,0.29453978,-0.16692978,-0.10367302,-0.72475827,-0.87322843,0.6662784,-0.7360224,0.38784632,-0.5496809,-0.13638808,-0.38589817,0.06158458,-0.11930736,0.26818493,0.089326434,-0.03819096,0.5025647,0.067800015,-0.13434839,0.06383772,0.017498575,-0.35872266,0.04421409,-0.00994763,-0.6938778,-0.030426593,-0.06607578,0
-0.64252377,0.017406039,0.1716765,-0.13168325,-0.0067319022,-0.42953712,-0.20048498,0.39645472,0.26689807,-0.43546194,0.33234465,-0.29114324,-0.55212444,-0.22864644,-0.2241333,0.06565575,0.38874048,0.13027887,-0.53833985,-0.26158574,-0.23956962,-0.15633132,0.38743642,-0.8052353,0.18863162,0.08539442,0.1183129,-0.043105584,-0.012299906,-0.21253212,-0.05024676,0.038362425,-0.062254198,0.008207431,-0.040854514,-0.18399511,-0.13626204,-0.39520028,-0.19047204,-0.21581616,0.3736459,-0.48569885,0.09887975,-0.11429992,-0.052647244,-0.36473033,0.39412156,0.27031484,-0.24125625,0.16018803,-0.063103005,-0.47646493,-0.9826373,-0.20535207,0.23748301,-0.39895165,0.7900885,0.32066494,-0.22990577,-0.020041281,-0.15564837,0.045170683,-0.20167564,-0.29249188,0.05400904,-0.26299605,-0.08669223,-0.0032540872,0.17384705,-0.25000432,0.044615008,0.22057459,-0.3263882,-0.23025244,0.015826,-0.39167506,-0.50982535,0.5778485,0.0027587106,0.124760516,-0.3484865,0.34973362,0.26185238,-0.5181536,0.016421404,0.41028276,0.17209895,0.22766845,-0.38528064,0.24297176,-0.0061219707,0.12104066,0.020294618,0.9462524,0.52968764,0.043926295,-0.16965756,0.620381,0.053162653,-0.06824102,-0.08090553,0.41318375,-0.19584946,-0.36530513,-0.7101446,-0.700134,0.68033475,-0.6646955,0.5345017,-0.59272397,-0.072317,-0.28478754,-0.0030235446,-0.12153489,0.05621899,0.19225897,0.06977101,0.64199585,0.12242086,-0.14116904,-0.054962087,0.042415343,-0.2936473,0.040836755,-0.08753327,-0.6533325,0.003156221,-0.028191563,0
-0.4793536,-0.114239015,0.073077306,-0.07412079,0.040987622,-0.49984476,-0.33902282,0.48732153,-0.08053434,-0.54144096,0.09412021,-0.46909267,-0.4221924,-0.13618192,-0.24704187,0.14680749,0.16037901,0.085529454,-0.42527455,-0.26101038,-0.20271555,-0.27045584,0.33476827,-0.59576315,0.18233596,0.061944034,-0.11738861,-0.08047641,-0.10415399,-0.2706733,-0.2381684,0.06730887,0.077671714,0.1602847,0.03852429,-0.34253663,-0.019483559,-0.2815259,-0.28969213,-0.21238142,0.24310085,-0.41919005,0.20254046,-0.069698825,-0.09978964,-0.4220818,0.6883128,0.41178614,-0.07296981,-0.0009439836,-0.105525814,-0.4409309,-0.83515763,-0.27625147,0.4832413,-0.5153647,0.77179974,0.25895557,-0.1307884,0.08034488,-0.11444681,0.07999751,0.19380952,-0.4911528,-0.027117899,-0.24146953,-0.14269476,0.15255895,-0.03324469,-0.20935123,0.031085078,0.19610383,-0.4188141,-0.07587019,-0.10246215,-0.29899037,-0.39105475,0.90074795,0.12830472,-0.060502984,-0.35996634,0.25338596,0.12024155,-0.55822575,0.42734626,0.21152695,-0.0058058044,0.102761194,-0.49089825,0.14997809,-0.25054845,0.23780037,-0.090861864,1.3488958,0.5731853,0.20449367,-0.22593294,0.36931223,0.32174155,-0.2515937,-0.09272835,0.4083479,-0.198773,-0.16858833,-0.68811566,-0.87591046,0.48987666,-0.6228209,0.56443423,-0.39779994,-0.26699844,0.03749959,0.14209531,-0.15767977,0.039357867,0.007868828,0.019275974,0.458955,-0.11088063,-0.14300372,0.06902287,0.123323955,-0.42498893,0.21152033,-0.008299794,-0.52964604,-0.15482,-0.17470306,0
-0.6518533,0.18615873,0.22244291,-0.32915175,-0.032381915,-0.5248635,-0.08857608,0.06976782,0.032409,-0.6010287,0.4133393,-0.25726068,-0.626381,-0.22326604,-0.2053182,0.08682453,0.33927354,0.06528804,-0.52767855,-0.2929825,-0.028388908,-0.20602378,0.21674214,-0.72690046,0.24384609,0.107086755,0.10156586,-0.126793,-0.107356735,0.038813833,-0.1851649,-0.004829807,0.03134416,-0.07044272,-0.040574655,-0.26523656,-0.10205797,-0.44831127,-0.18818925,-0.19058648,0.46966928,-0.5165061,0.05553751,-0.1805942,-0.0438325,-0.103274815,0.5621778,0.2867025,-0.332417,0.07164111,0.029756688,-0.49094203,-0.996134,-0.21371558,0.38917595,-0.5692233,0.6810346,0.5096061,-0.029174447,0.06547006,-0.1741607,0.22271223,-0.09414665,-0.11612247,-0.08012419,-0.24504998,-0.025418945,-0.18250561,0.36398563,-0.3120822,0.18855383,0.1165858,-0.43762693,-0.26239938,-0.051307302,-0.24485819,-0.43542525,0.69512826,0.064445324,0.0851707,-0.43169695,0.27272955,0.22363876,-0.54773456,0.19285508,0.2620218,-0.07744112,0.1739479,-0.55498475,0.23102787,-0.08281905,0.23466186,0.28734508,1.3281275,0.10693665,0.18003651,-0.22179411,0.13418764,0.022527289,-0.121857844,0.07374729,0.39632988,-0.23092061,-0.21343884,-0.73178685,-0.85300434,0.62711203,-0.69933397,0.14441961,-0.6035996,-0.10049985,-0.4497176,-0.05044465,-0.04611004,0.37638843,0.0912197,-0.07015957,0.31938857,-0.024352578,-0.21029559,0.06481559,0.091124795,-0.38354692,0.050311908,-0.10908826,-0.71687114,0.043715443,-0.10476141,0
-0.70764023,0.21086548,0.117402084,-0.13435325,-0.11927901,-0.44838056,-0.1214296,0.18360539,0.07089935,-0.35354117,0.5203459,-0.24669299,-0.57946396,-0.23709032,-0.28324938,0.08081075,0.43215212,0.19084875,-0.5356125,-0.27012652,-0.07794089,-0.17632206,0.26478574,-0.91663104,0.33424065,0.14076951,0.26199,-0.08284075,-0.1379084,-0.13062455,0.0025243342,0.06401602,0.05423144,-0.078685485,0.01725072,-0.3190332,-0.15803376,-0.59973496,-0.1830408,-0.27263692,0.64642644,-0.53469086,-0.106213376,-0.170567,0.07044971,-0.16942668,0.18231687,0.25994265,-0.25316063,0.13280192,0.004156224,-0.5388869,-1.0673387,-0.26002944,0.4319669,-0.52640337,0.706454,0.44247323,-0.20035203,0.07648223,-0.14371984,0.059961043,-0.1753992,-0.37715676,0.0072470284,-0.21564406,-0.08621567,-0.12245424,0.41849664,-0.31644407,0.3257338,0.06541673,-0.28073412,-0.2662302,-0.031334385,-0.26875967,-0.5669846,0.46159127,0.16650315,0.1768283,-0.4566094,0.39999732,0.089665376,-0.52315,-0.051898602,0.29053858,-0.101668514,0.14126132,-0.32056972,0.2158111,-0.077450596,0.10751572,0.15861589,1.1288173,0.47873554,0.06226342,-0.15806486,0.3780686,0.20978247,-0.040652312,0.017112797,0.4035923,-0.26613414,-0.22876903,-0.74276984,-0.65391344,0.7156657,-0.74199283,0.1814505,-0.628645,-0.034543183,-0.4747072,-0.12592624,-0.23769763,0.10840057,0.3623265,-0.03550395,0.53559583,0.1987196,-0.09807894,-0.008221422,-0.012756975,-0.27876338,0.08908502,-0.005137835,-0.6332761,0.17903632,0.11904998,0
-0.5143822,0.17613994,0.2360137,-0.22981228,0.010707563,-0.45665854,-0.15934303,0.014859303,-0.066665255,-0.5627733,0.30925748,-0.17837796,-0.454727,-0.15104514,-0.15991534,0.22406594,0.29821986,0.170423,-0.4764911,-0.10754323,-0.030678192,-0.11902143,0.25297377,-0.701208,0.31571686,0.1208534,0.061785914,-0.05482984,-0.112359755,0.018012187,-0.14835367,0.061438188,0.045533832,-0.06843658,-0.08509991,-0.26494578,-0.035986297,-0.43090948,-0.13855976,-0.17370649,0.3549447,-0.37513304,0.17533247,-0.10837938,-0.06256201,-0.12960899,0.62269044,0.2594089,-0.31015635,0.07963648,0.0039274674,-0.4024723,-0.81751215,-0.27177578,0.41771713,-0.49735162,0.6858251,0.5315582,-0.135296,0.1832191,-0.23195401,0.17729062,-0.111147024,-0.22968894,-0.07078303,-0.24416903,-0.04828351,-0.110198975,0.1912426,-0.22450349,0.3082165,0.16726778,-0.3938519,-0.18036778,-0.023008743,-0.3055833,-0.35203266,0.662437,0.044948347,0.13108839,-0.37260693,0.24724849,0.13023397,-0.43970114,0.14047949,0.17961346,-0.006839469,0.23471074,-0.52470315,0.29656395,-0.124595255,0.2883363,0.14382848,1.2667346,0.18607259,0.0858747,-0.22430585,0.1629925,0.17817682,-0.0827084,0.020048968,0.28008404,-0.180399,-0.108638495,-0.667515,-0.77034086,0.6930684,-0.6597076,0.37294102,-0.50460744,-0.14768071,-0.34539124,0.08108659,-0.023026956,0.32277548,0.037957825,-0.04389922,0.3152131,-0.089721926,-0.16196395,0.12722054,0.026662135,-0.27527043,0.07877734,0.0014637378,-0.5726864,0.027816715,-0.055704467,0
-0.48118213,-0.0054402095,0.09835975,-0.02024969,-0.0010196457,-0.36114395,-0.2098206,0.42416528,0.06938536,-0.4544092,0.2867499,-0.42664024,-0.43946636,-0.13058461,-0.21123809,0.03491884,0.22549401,0.09356732,-0.44793168,-0.24534787,-0.10924603,-0.24020214,0.30105922,-0.6397924,0.1938884,0.04497183,0.021620253,-0.097007625,-0.07149989,-0.20025235,-0.17145912,0.0879236,0.207896,0.122136906,0.007337986,-0.3152302,-0.05512677,-0.25104207,-0.29169628,-0.2367053,0.40513507,-0.39776552,0.14143822,-0.08665517,-0.018484736,-0.30699837,0.53748244,0.4651349,-0.101415664,0.14144096,0.03012784,-0.47260797,-0.84610355,-0.22793601,0.42381224,-0.5033608,0.7361164,0.2719111,-0.06712936,0.051551744,-0.027054882,0.11790779,0.1737818,-0.3998646,-0.038486607,-0.23153208,-0.13697721,0.034855135,0.12277528,-0.21345584,0.08923539,0.18008114,-0.3402641,-0.15284128,-0.015172762,-0.2771181,-0.32250407,0.85035795,0.2171469,-0.0013144279,-0.43337458,0.25961247,0.10840157,-0.50912327,0.21872626,0.16501866,0.00012956311,0.108837806,-0.42530933,0.10792899,-0.18719484,0.18438596,0.06678221,1.1692333,0.5655705,0.27903953,-0.2173448,0.21420279,0.3164721,-0.15753667,-0.018584762,0.42488098,-0.20341851,-0.21793477,-0.5851801,-0.6978328,0.5554604,-0.5635912,0.39938396,-0.4242734,-0.058883436,-0.12338621,0.039145686,-0.1640417,-0.048658393,0.14574237,-0.0804207,0.4649848,0.06294373,-0.13003558,-0.05902197,0.04971389,-0.33058202,0.15207107,-0.0069348007,-0.5556657,-0.059662633,-0.121389434,0
-0.6629199,0.23629853,0.1552507,-0.18511125,-0.0821198,-0.48063156,-0.15958937,0.17577215,0.1497888,-0.48202032,0.3431818,-0.26540747,-0.5248231,-0.20735723,-0.25473937,0.0028400356,0.4162194,0.14823556,-0.5513721,-0.27071378,-0.019055406,-0.24062937,0.25786474,-0.82661134,0.27860126,0.08553531,0.18108445,-0.12813605,-0.12838414,-0.10456561,-0.16368519,-0.0011924814,-0.0068048304,0.014961718,0.016103394,-0.28738794,-0.16129515,-0.5370246,-0.2369274,-0.26149786,0.59158254,-0.5509728,-0.12707102,-0.1492797,0.017330851,-0.1923266,0.36595246,0.33145395,-0.24988191,0.058348417,0.07572075,-0.57036495,-1.0393165,-0.24837443,0.47306573,-0.4696881,0.7198159,0.5042373,-0.12807414,0.029928641,-0.1332114,0.055270292,-0.06319966,-0.28725052,-0.0010096843,-0.22160037,-0.062040467,-0.065650225,0.3823706,-0.3256878,0.26197875,0.089656286,-0.34245712,-0.26050958,-0.071536064,-0.20550188,-0.52640116,0.5432243,0.23287585,0.06677433,-0.39462212,0.37871352,0.20560326,-0.60966885,0.05432894,0.3286391,-0.12044435,0.16719632,-0.3856634,0.18184659,-0.10672394,0.17263295,0.13835281,1.2081667,0.31342652,0.15487632,-0.14350389,0.21420185,0.1411654,-0.08650897,0.049797192,0.43684193,-0.1717193,-0.16027911,-0.67318016,-0.72709817,0.60502476,-0.6935142,0.19730347,-0.61965054,0.01127796,-0.39079034,-0.061152384,-0.2331284,0.19061157,0.21322483,-0.057146113,0.55985904,0.13476764,-0.11155197,0.0577346,0.008172403,-0.32763073,0.027836837,0.0014213013,-0.65053624,0.082706705,0.010013257,0
-0.8394237,0.005042513,0.19009577,-0.3438364,-0.12017181,-0.59208786,-0.3682625,0.3600509,0.5065493,-0.77778757,0.5743231,-0.41233954,-0.6061633,-0.14767323,-0.287886,0.19200295,0.11108914,0.026060564,-0.65979904,-0.43696576,-0.29565626,-0.27112585,0.2545677,-0.9448317,0.13713284,0.114979394,-0.08420493,-0.1683082,-0.19574216,0.021324452,-0.3101789,-0.0165101,0.11614086,-0.15905899,-0.17960015,-0.3338671,-0.04285039,-0.4177314,-0.3380514,-0.17202084,0.38862097,-0.6968606,0.35062596,-0.2574684,-0.18466784,-0.25788456,0.6044289,0.308548,-0.49454838,0.12064996,-0.066472836,-0.5244316,-1.2336475,-0.3852289,0.34426644,-0.66185707,0.49139825,0.21738936,-0.15989773,0.18240131,-0.123724364,0.15931037,0.13327776,-0.074631006,-0.27654743,-0.28728577,-0.13846844,-0.2574731,0.20698462,-0.33604515,0.06988729,0.17489485,-0.48822442,-0.3500416,-0.19787717,-0.42565492,-0.56831783,0.8410557,-0.11786749,-0.028429568,-0.6845897,0.17469753,0.25655285,-0.73360723,0.42276105,0.1553866,-0.022618415,0.123217694,-0.5913526,0.06508115,-0.20999633,0.3284015,0.23499767,1.7313963,0.23478599,0.23343249,-0.18246092,0.33077514,0.029986728,-0.36814696,0.0563841,0.24579883,-0.27583578,-0.17777589,-0.8192523,-0.98207474,0.65278137,-0.82304984,0.05093669,-0.6184279,-0.39747345,-0.35440704,-0.0007903432,-0.11368969,0.6270908,-0.024285795,-0.06171534,0.40763685,-0.06980791,-0.35719955,-0.039437134,0.09302415,-0.49761465,0.12589416,0.0038173907,-0.81773907,0.022252223,-0.21533005,0
-0.6759364,0.096675396,0.34154072,-0.19154514,-0.059501816,-0.48840505,-0.24918371,0.25222948,0.066579506,-0.61637956,0.37439722,-0.32719338,-0.4444937,-0.14773794,-0.20342453,0.1555606,0.26960185,0.036435485,-0.5536991,-0.22645082,-0.11855687,-0.17817286,0.2869831,-0.8027134,0.25989684,0.014953992,-0.047145683,-0.09052253,-0.092788674,-0.04463355,-0.1749137,0.008401618,0.119026765,0.012117136,-0.1336839,-0.25644496,-0.0028698195,-0.41338208,-0.26756805,-0.20553581,0.23485759,-0.44151342,0.22113246,-0.13133538,-0.09242928,-0.26333874,0.5888029,0.2214798,-0.3005899,0.17216444,-0.08333292,-0.44223157,-1.1037189,-0.31421056,0.4203808,-0.50526655,0.60785383,0.5054734,-0.20467086,0.15793952,-0.2617065,0.14503029,-0.052140094,-0.21688351,-0.19401415,-0.24893841,-0.04596736,-0.12118975,0.19027129,-0.30490443,0.1715475,0.19259448,-0.43858492,-0.23574266,-0.063929945,-0.32230052,-0.42551786,0.808671,0.0032825307,-0.112187736,-0.49121115,0.27295348,0.3019512,-0.5720664,0.3469224,0.14687768,-0.035351325,0.25369224,-0.59092754,0.24072076,-0.091942295,0.25497547,0.105340086,1.6096936,0.31140023,0.17523593,-0.22628905,0.33195937,0.1925242,-0.25716498,0.08261656,0.25370622,-0.19030927,-0.14627121,-0.73454285,-0.93306255,0.7474736,-0.6727115,0.2663167,-0.6011105,-0.13606209,-0.22379507,0.14333883,0.038278516,0.44034195,0.036224533,-0.0149607295,0.40507227,-0.009482295,-0.27878273,-0.02407034,-0.0132771395,-0.42469648,0.009211058,-0.06430771,-0.72647417,-0.04825352,-0.1246311,0
